"Year","Source","Target","Type","export_val","import_val"
2017,"sur","pol","directed",235602.48,7266451.06
2017,"svk","pol","directed",4625584866,4977886149
2017,"svn","pol","directed",878829422.5,815989303.7
2017,"swe","pol","directed",4056839525,5625277465
2017,"syc","pol","directed",1284042,3956229.82
2017,"syr","pol","directed",1412543.81,18347197
2017,"tca","pol","directed",137602.58,0
2017,"tcd","pol","directed",78989,5363704
2017,"tgo","pol","directed",122348.19,21369569.04
2017,"tha","pol","directed",826677928.5,265317805
2017,"tjk","pol","directed",564681.28,10718093
2017,"tkl","pol","directed",101667.77,0
2017,"tkm","pol","directed",1787757.39,37949743
2017,"tls","pol","directed",290870.44,43606
2017,"ton","pol","directed",15414.41,0
2017,"tto","pol","directed",169212.08,5018465
2017,"tun","pol","directed",219946293.3,152638899.5
2017,"tur","pol","directed",3346883454,3493500410
2017,"tuv","pol","directed",43251,50552
2017,"tza","pol","directed",25944096.58,82276536.25
2017,"uga","pol","directed",11630372.8,21270715.25
2017,"ukr","pol","directed",2706694729,3927359682
2017,"ury","pol","directed",69941201.16,18501500.37
2017,"usa","pol","directed",5696832503,5670433623
2017,"uzb","pol","directed",49469506.4,78436294
2017,"vct","pol","directed",2344726.6,2686085.2
2017,"ven","pol","directed",26091388.41,23683930
2017,"vgb","pol","directed",2358239,5424599
2017,"vnm","pol","directed",1908578803,276377316
2017,"vut","pol","directed",2523,174914
2017,"wsm","pol","directed",136750.05,12633
2017,"yem","pol","directed",13634.6,12564751
2017,"zaf","pol","directed",320260195.5,735745843.1
2017,"zmb","pol","directed",598717.29,16204116.29
2017,"zwe","pol","directed",15066374.75,5406246
2017,"arm","prk","directed",0,531202.38
2017,"atg","prk","directed",1851,112481.8
2017,"aut","prk","directed",12537,1036217.09
2017,"aze","prk","directed",0,51450
2017,"bdi","prk","directed",0,147196.35
2017,"bgr","prk","directed",650534,0
2017,"bih","prk","directed",0,58001.89
2017,"blr","prk","directed",0,213573.21
2017,"blz","prk","directed",0,4492
2017,"bmu","prk","directed",0,190820.47
2017,"bol","prk","directed",263585,778533.81
2017,"bra","prk","directed",1114867,3063556.54
2017,"brn","prk","directed",1559,1166080.46
2017,"can","prk","directed",184771,2843
2017,"che","prk","directed",5347487,14127.24
2017,"chn","prk","directed",3233160386,1586263946
2017,"cmr","prk","directed",0,219239.2
2017,"cog","prk","directed",0,126940.97
2017,"col","prk","directed",242254,1087655.65
2017,"cpv","prk","directed",0,135702.31
2017,"cyp","prk","directed",587553,35408.95
2017,"cze","prk","directed",32022,723154.32
2017,"deu","prk","directed",4122952,1832693.25
2017,"dnk","prk","directed",163430,17868
2017,"dza","prk","directed",0,1182938
2017,"ecu","prk","directed",1150,2417513.85
2017,"esp","prk","directed",938605,1433935.11
2017,"est","prk","directed",0,370047
2017,"fji","prk","directed",6244,2331575.44
2017,"fra","prk","directed",1093308,0
2017,"gbr","prk","directed",280223,86505.17
2017,"gha","prk","directed",0,11464438.79
2017,"grc","prk","directed",44329,5284
2017,"guy","prk","directed",0,436928.59
2017,"hkg","prk","directed",1398478,0
2017,"hnd","prk","directed",8807557,2238282.81
2017,"idn","prk","directed",250168,1937570.24
2017,"ind","prk","directed",59017646,24999276.82
2017,"ita","prk","directed",266298,153791
2017,"kaz","prk","directed",0,566277.82
2017,"ken","prk","directed",47599,69384.41
2017,"kgz","prk","directed",0,2191.81
2017,"kwt","prk","directed",0,244727.3
2017,"lbn","prk","directed",165267,620079.43
2017,"lka","prk","directed",2174546,9346898.65
2017,"ltu","prk","directed",1227043,0
2017,"mda","prk","directed",0,30795.11
2017,"mdg","prk","directed",43244,1709438.8
2017,"mex","prk","directed",469068,3672694.13
2017,"mkd","prk","directed",0,548091.35
2017,"mli","prk","directed",4267,9826441.93
2017,"mmr","prk","directed",0,295203.37
2017,"mne","prk","directed",0,541544
2017,"mng","prk","directed",1977502,342000
2017,"moz","prk","directed",115301,2147292.01
2017,"mrt","prk","directed",4248,581046.66
2017,"mus","prk","directed",0,21409.05
2017,"mys","prk","directed",2365178,4452312.93
2017,"nga","prk","directed",0,4276263.1
2017,"nic","prk","directed",3500,1790213.79
2017,"nld","prk","directed",793561,22225.03
2017,"nor","prk","directed",0,5323.34
2017,"per","prk","directed",9661253,278970.13
2017,"phl","prk","directed",1216106,0
2017,"pol","prk","directed",27490,1744546.94
2017,"prt","prk","directed",139770,0
2017,"rou","prk","directed",39863,0
2017,"rus","prk","directed",74122435,3671213.12
2017,"sdn","prk","directed",31429,0
2017,"sen","prk","directed",2482310,170267.5
2017,"sgp","prk","directed",288023,211286.06
2017,"slb","prk","directed",110276,90993.43
2017,"sle","prk","directed",0,66342
2017,"slv","prk","directed",0,469912.12
2017,"srb","prk","directed",0,353222.26
2017,"stp","prk","directed",0,170519
2017,"sur","prk","directed",306532,4019945.24
2017,"svk","prk","directed",0,555949.3
2017,"svn","prk","directed",0,105602.63
2017,"swe","prk","directed",7497,1875
2017,"syc","prk","directed",0,1545242.3
2017,"tgo","prk","directed",0,1741477.13
2017,"tun","prk","directed",0,3079354.96
2017,"tur","prk","directed",70195,1795221.72
2017,"tza","prk","directed",2251202,617362.74
2017,"uga","prk","directed",208931,674932.18
2017,"ukr","prk","directed",2324726,657211
2017,"ury","prk","directed",0,133777
2017,"usa","prk","directed",2660,0
2017,"wsm","prk","directed",0,1299680.85
2017,"zaf","prk","directed",1966105,255133
2017,"zmb","prk","directed",0,1572487.18
2017,"abw","prt","directed",0,1202152
2017,"afg","prt","directed",465045.24,1285791
2017,"ago","prt","directed",291838400,2019973441
2017,"aia","prt","directed",0,21929
2017,"alb","prt","directed",335771.15,10137289.71
2017,"and","prt","directed",178444.19,3686389
2017,"are","prt","directed",18494963.23,179775282
2017,"arg","prt","directed",98357201.57,135370995.1
2017,"arm","prt","directed",413892.49,6441501.23
2017,"asm","prt","directed",2235760.7,9675
2017,"atf","prt","directed",0,131194
2017,"atg","prt","directed",0,303583.83
2017,"aus","prt","directed",45768591.07,191601746
2017,"aut","prt","directed",446596426.4,586664190.7
2017,"aze","prt","directed",603151515.8,7632177.52
2017,"bdi","prt","directed",0,1500343.13
2017,"ben","prt","directed",1255246.9,7393043
2017,"bfa","prt","directed",1532770.68,16407488
2017,"bgd","prt","directed",72102110.05,10888553
2017,"bgr","prt","directed",138058777.7,87136201.21
2017,"bhr","prt","directed",13178,32298346
2017,"bhs","prt","directed",16426.98,2490119
2017,"bih","prt","directed",2871638.96,22231090.07
2017,"blm","prt","directed",1559.53,4853808
2017,"blr","prt","directed",8111553.95,24596821.15
2017,"blz","prt","directed",13571828.35,606187.13
2017,"bmu","prt","directed",3876,1329838.33
2017,"bol","prt","directed",1733769.98,9744509.95
2017,"bra","prt","directed",1481992195,966602500.1
2017,"brb","prt","directed",4714,2274242
2017,"brn","prt","directed",0,840716.54
2017,"caf","prt","directed",1273974.16,104123
2017,"can","prt","directed",230911905.5,408182608.5
2017,"che","prt","directed",412757940.1,945260935.5
2017,"chl","prt","directed",70842692.49,147036702.7
2017,"chn","prt","directed",2398268390,1442605348
2017,"cmr","prt","directed",118450871.4,55475658.37
2017,"cog","prt","directed",106232871,8181898.59
2017,"col","prt","directed",401899771.3,71527539.56
2017,"com","prt","directed",0,374274
2017,"cpv","prt","directed",19313082.32,336709473.4
2017,"cri","prt","directed",60675855.4,8473891
2017,"cub","prt","directed",19697542.1,50203673
2017,"cuw","prt","directed",0,1914506
2017,"cym","prt","directed",0,39381
2017,"cyp","prt","directed",7870401.31,33623059.36
2017,"cze","prt","directed",535489879.7,480009510.8
2017,"deu","prt","directed",10493175656,6730244249
2017,"dji","prt","directed",21704.25,354768
2017,"dma","prt","directed",0,101557
2017,"dnk","prt","directed",333072579.4,383861554.1
2017,"dom","prt","directed",3384896.05,29168397.5
2017,"dza","prt","directed",903081791.8,420114439.4
2017,"ecu","prt","directed",37541885.51,24109725.62
2017,"egy","prt","directed",121032547.6,135771618.5
2017,"eri","prt","directed",0,219756
2017,"esp","prt","directed",24132821861,12581536491
2017,"est","prt","directed",35500743.94,33464866.6
2017,"eth","prt","directed",7586889.32,9593390
2017,"fin","prt","directed",225638272.6,311271517.5
2017,"fji","prt","directed",19671824.79,64349.27
2017,"flk","prt","directed",1649,0
2017,"fra","prt","directed",5716810687,7031623208
2017,"gab","prt","directed",3347531.55,7397971
2017,"gbr","prt","directed",2090599851,4052112427
2017,"geo","prt","directed",644124.24,13757598.4
2017,"gha","prt","directed",65211422.03,64019554.21
2017,"gib","prt","directed",5764603.31,204340330
2017,"gin","prt","directed",257683.19,16505378
2017,"gmb","prt","directed",688491.43,1457978
2017,"gnb","prt","directed",286553.43,102782961
2017,"gnq","prt","directed",412416919.3,14539748
2017,"grc","prt","directed",160146999,150336760.7
2017,"grd","prt","directed",0,2562
2017,"grl","prt","directed",77666.53,404994
2017,"gtm","prt","directed",20959128.24,14079984
2017,"gum","prt","directed",0,5885
2017,"guy","prt","directed",29065608.83,991403.19
2017,"hkg","prt","directed",86508328.09,172638660.2
2017,"hnd","prt","directed",8441246.65,8492696
2017,"hrv","prt","directed",31044765.69,20869418.77
2017,"hti","prt","directed",28565.56,4116372
2017,"hun","prt","directed",473891091,226257221.7
2017,"idn","prt","directed",178240554.8,43814862.72
2017,"ind","prt","directed",769848264,168507316
2017,"irl","prt","directed",573352599.6,349869980.3
2017,"irn","prt","directed",3767035.33,68927864
2017,"irq","prt","directed",304378154.6,28012375
2017,"isl","prt","directed",36385893.72,26134836.78
2017,"isr","prt","directed",102209058.7,209884405.2
2017,"ita","prt","directed",4285189842,2033748715
2017,"jam","prt","directed",0,3279692.85
2017,"jor","prt","directed",13650462.32,60147712.09
2017,"jpn","prt","directed",443446540.6,295968485.8
2017,"kaz","prt","directed",577824514.4,19288389.15
2017,"ken","prt","directed",5576905.51,26289823.35
2017,"kgz","prt","directed",0,682234.71
2017,"khm","prt","directed",14167047.43,4084646
2017,"kir","prt","directed",158506,0
2017,"kna","prt","directed",0,22665
2017,"kor","prt","directed",464252031.2,255701425.7
2017,"kwt","prt","directed",71998683.4,57747025.12
2017,"lao","prt","directed",16361018.56,56171
2017,"lbn","prt","directed",12163476.69,109747857.9
2017,"lbr","prt","directed",119757.74,1837298
2017,"lby","prt","directed",395173.13,19098163
2017,"lca","prt","directed",0,61767
2017,"lka","prt","directed",11989767.15,9920108.58
2017,"ltu","prt","directed",85208403.16,59034623.11
2017,"lva","prt","directed",18041020.14,32616674.19
2017,"mac","prt","directed",372875.27,28746325
2017,"maf","prt","directed",0,434093
2017,"mar","prt","directed",169622369.7,824937241
2017,"mda","prt","directed",6276307.54,14112504.22
2017,"mdg","prt","directed",11464094.45,15828340.78
2017,"mdv","prt","directed",82096,249796
2017,"mex","prt","directed",176975837.6,537231698.7
2017,"mhl","prt","directed",39190.36,779924
2017,"mkd","prt","directed",10640412.32,29653114.55
2017,"mli","prt","directed",7270827.11,10433674.45
2017,"mlt","prt","directed",22339082.47,24695425
2017,"mmr","prt","directed",2124606.76,1524461.47
2017,"mne","prt","directed",76995,4732838.82
2017,"mng","prt","directed",24374,837927.08
2017,"mnp","prt","directed",0,4463
2017,"moz","prt","directed",48946061.34,236858871.6
2017,"mrt","prt","directed",41328570.58,14611448.47
2017,"mus","prt","directed",29207559.61,14870491.27
2017,"mwi","prt","directed",9699449.11,2878116
2017,"mys","prt","directed",79929321,55787425.33
2017,"ncl","prt","directed",3336.51,3498346
2017,"ner","prt","directed",0,3396797
2017,"nga","prt","directed",80119430.16,25362322.19
2017,"nic","prt","directed",3258554.47,6777815.18
2017,"nld","prt","directed",4156385236,2393397112
2017,"nor","prt","directed",582257029.7,303774378.6
2017,"npl","prt","directed",281855.8,1113968.16
2017,"nzl","prt","directed",26165790.16,33403976.72
2017,"omn","prt","directed",2859996.72,16993909.71
2017,"pak","prt","directed",128544219.9,31349338
2017,"pan","prt","directed",12062399.35,24919994
2017,"per","prt","directed",29647573.89,49528943.74
2017,"phl","prt","directed",499706631.1,17155408.46
2017,"png","prt","directed",1582464.38,195275
2017,"pol","prt","directed",980596120.8,746527979.5
2017,"prk","prt","directed",0,139770
2017,"pry","prt","directed",85351011.22,24391928.04
2017,"pse","prt","directed",188713.75,1569523
2017,"pyf","prt","directed",0,2138104
2017,"qat","prt","directed",46362670.37,39474158
2017,"rou","prt","directed",274776071,434056113.3
2017,"rus","prt","directed",1469702919,376774074.9
2017,"rwa","prt","directed",261311.3,5716992
2017,"sau","prt","directed",616685758.3,157833491
2017,"sdn","prt","directed",6095,12110104.97
2017,"sen","prt","directed",25711351.15,53454801.21
2017,"sgp","prt","directed",406042222.9,309858238.9
2017,"shn","prt","directed",279106.94,0
2017,"sle","prt","directed",931204.98,740182.68
2017,"slv","prt","directed",2112126.88,19582313.64
2017,"smr","prt","directed",1047231,1153750
2017,"som","prt","directed",1113,565972
2017,"spm","prt","directed",670747,0
2017,"srb","prt","directed",20734811.84,49690037.9
2017,"stp","prt","directed",638556.87,78619412.45
2017,"sur","prt","directed",2800696.4,1052600.23
2017,"svk","prt","directed",278515455.7,319457633.8
2017,"svn","prt","directed",104117407.8,105758270.9
2017,"swe","prt","directed",750977822.9,523863605.3
2017,"syc","prt","directed",1158713.08,4011127.67
2017,"syr","prt","directed",1048381.67,16293129
2017,"tca","prt","directed",0,434415
2017,"tcd","prt","directed",7011317.33,1335403
2017,"tgo","prt","directed",3497241.82,4163019.34
2017,"tha","prt","directed",166788600.2,31295357
2017,"tjk","prt","directed",59845,928464
2017,"tkm","prt","directed",2871933.84,646902
2017,"tls","prt","directed",548785.02,6556385
2017,"tto","prt","directed",31085500.67,1750645
2017,"tun","prt","directed",51034758.3,270493277.8
2017,"tur","prt","directed",758442504.5,661694914.8
2017,"tza","prt","directed",27697596.36,8812172.88
2017,"uga","prt","directed",30963434.79,6150512.65
2017,"ukr","prt","directed",268397772.9,60798916.71
2017,"ury","prt","directed",82677353.17,12237696.43
2017,"usa","prt","directed",1107130831,3477848209
2017,"uzb","prt","directed",6036565.19,1081910
2017,"vct","prt","directed",0,74168.3
2017,"ven","prt","directed",26068512.03,9988424
2017,"vgb","prt","directed",0,174976
2017,"vnm","prt","directed",317829125.7,35984129
2017,"vut","prt","directed",0,12370
2017,"wlf","prt","directed",0,36732
2017,"wsm","prt","directed",0,70186
2017,"yem","prt","directed",294160.07,1634947
2017,"zaf","prt","directed",276455449,275443248.4
2017,"zmb","prt","directed",2715525.49,3070144.83
2017,"zwe","prt","directed",12185713.18,224844
2017,"abw","pry","directed",0,8737234.2
2017,"afg","pry","directed",0,734918
2017,"ago","pry","directed",141183.84,11532979
2017,"alb","pry","directed",772742,681570
2017,"and","pry","directed",0,2540
2017,"are","pry","directed",60315580.61,32575662
2017,"arg","pry","directed",1151497704,691299636.8
2017,"arm","pry","directed",2418,258620.01
2017,"aus","pry","directed",2586248.95,2730805.71
2017,"aut","pry","directed",19206588.05,7959863.07
2017,"aze","pry","directed",0,321209.64
2017,"ben","pry","directed",0,95973
2017,"bgd","pry","directed",2629620.98,114787963
2017,"bgr","pry","directed",3490910.8,481690.48
2017,"bhr","pry","directed",238393,3212099
2017,"bih","pry","directed",1694,140973.07
2017,"blr","pry","directed",6175864.32,223129.96
2017,"blz","pry","directed",0,260306.11
2017,"bmu","pry","directed",6602.99,4614801
2017,"bol","pry","directed",51958070.28,48541232.6
2017,"bra","pry","directed",2635050792,1118462345
2017,"brb","pry","directed",53012,0
2017,"brn","pry","directed",0,5670.22
2017,"can","pry","directed",41124718.04,2818536.14
2017,"che","pry","directed",60019960.07,61756562.78
2017,"chl","pry","directed",416710239.6,632720254.1
2017,"chn","pry","directed",3625021835,29602460.7
2017,"cmr","pry","directed",2343,92704
2017,"cog","pry","directed",0,1613520.83
2017,"col","pry","directed",23374057.62,9850021.33
2017,"cpv","pry","directed",0,207805.96
2017,"cri","pry","directed",1616889.42,2351846
2017,"cub","pry","directed",649528,842430
2017,"cuw","pry","directed",82755.41,3044598
2017,"cym","pry","directed",25088,0
2017,"cyp","pry","directed",39580.46,307802.14
2017,"cze","pry","directed",6973236.87,733877.11
2017,"deu","pry","directed",250513114.2,192015313
2017,"dji","pry","directed",2735,283381
2017,"dma","pry","directed",1052470.94,10639
2017,"dnk","pry","directed",6302315.23,35363647.69
2017,"dom","pry","directed",1281473.37,2737449.03
2017,"dza","pry","directed",0,43219243.04
2017,"ecu","pry","directed",6647957.23,60538176.08
2017,"egy","pry","directed",2301134.01,47301185.48
2017,"esp","pry","directed",134133733.4,213177951.4
2017,"est","pry","directed",3812167.64,0
2017,"fin","pry","directed",16196350.26,217082.13
2017,"fra","pry","directed",103098551.2,14767305.94
2017,"gab","pry","directed",0,8401468
2017,"gbr","pry","directed",47386973.54,98756658.55
2017,"gha","pry","directed",0,794230.31
2017,"gmb","pry","directed",0,4494869
2017,"gnb","pry","directed",0,886691
2017,"gnq","pry","directed",4377,184738
2017,"grc","pry","directed",9743802.68,44997361.13
2017,"grd","pry","directed",3400,89640
2017,"gtm","pry","directed",1401701.17,1719360
2017,"hkg","pry","directed",68062189.76,42417664.64
2017,"hnd","pry","directed",154800.46,1164347.75
2017,"hrv","pry","directed",380837.59,0
2017,"hti","pry","directed",0,77012
2017,"hun","pry","directed",8874387.83,0
2017,"idn","pry","directed",16218943.48,15763997.29
2017,"ind","pry","directed",165973358,267826634.7
2017,"irl","pry","directed",4230718.36,2806478.72
2017,"irn","pry","directed",33860,43900231
2017,"irq","pry","directed",0,12543327
2017,"isl","pry","directed",8785.72,82928.24
2017,"isr","pry","directed",9559375.68,128800707.6
2017,"ita","pry","directed",91617847.69,287508439.4
2017,"jam","pry","directed",4763,32062
2017,"jor","pry","directed",1418338.32,402603.29
2017,"jpn","pry","directed",308688160.4,58174132.49
2017,"kaz","pry","directed",0,4424420.87
2017,"ken","pry","directed",1841,0
2017,"khm","pry","directed",749832,0
2017,"kor","pry","directed",209945954.8,100718136.3
2017,"kwt","pry","directed",3152358.26,27157890.08
2017,"lbn","pry","directed",627028.43,26819441
2017,"lbr","pry","directed",0,91192
2017,"lby","pry","directed",0,4930254
2017,"lka","pry","directed",484515.95,67967.34
2017,"ltu","pry","directed",7234934.05,0
2017,"lva","pry","directed",2055049.61,8336
2017,"mac","pry","directed",27977,0
2017,"mar","pry","directed",5319686.54,10014992
2017,"mda","pry","directed",0,56866.45
2017,"mdg","pry","directed",30473,148606.61
2017,"mex","pry","directed",166123305.5,65645555.07
2017,"mkd","pry","directed",0,38930.98
2017,"mlt","pry","directed",9776,102628
2017,"mmr","pry","directed",242724.79,22997968.63
2017,"mne","pry","directed",3319,138804.57
2017,"moz","pry","directed",0,431952.03
2017,"mrt","pry","directed",5039,93879.14
2017,"mus","pry","directed",96964.82,2864141.29
2017,"mwi","pry","directed",342731,0
2017,"mys","pry","directed",16871856.35,9120897.76
2017,"nic","pry","directed",283443.87,3244458.29
2017,"nld","pry","directed",436350650.7,86384145.71
2017,"nor","pry","directed",4319808.08,263127.9
2017,"npl","pry","directed",1986,19774625.69
2017,"nzl","pry","directed",934738.83,453104.3
2017,"omn","pry","directed",18501034.48,4088640.99
2017,"pak","pry","directed",11135885.27,38361126
2017,"pan","pry","directed",85394969.62,1800902
2017,"per","pry","directed",12504521.6,121003130.1
2017,"phl","pry","directed",4845556.73,339067.21
2017,"pol","pry","directed",24897641.39,132691495.9
2017,"prt","pry","directed",24391928.04,85351011.22
2017,"pse","pry","directed",0,350363
2017,"qat","pry","directed",622244.66,1266153
2017,"rou","pry","directed",1616205.68,565750.07
2017,"rus","pry","directed",63296917.46,603186422.9
2017,"rwa","pry","directed",3283,0
2017,"sau","pry","directed",20231717.09,33844615
2017,"sdn","pry","directed",0,422244.33
2017,"sen","pry","directed",82004.26,9519502.3
2017,"sgp","pry","directed",38400074.25,7220771.93
2017,"sle","pry","directed",38080.85,2644541.58
2017,"slv","pry","directed",313133.11,3440256.42
2017,"smr","pry","directed",73499,96898
2017,"spm","pry","directed",7388.7,0
2017,"srb","pry","directed",314239.93,1557440.55
2017,"sur","pry","directed",69847.05,71833.45
2017,"svk","pry","directed",7565524.28,149305.13
2017,"svn","pry","directed",2551490.34,1098068.8
2017,"swe","pry","directed",34213568.95,9148029.08
2017,"syc","pry","directed",5008,73715.31
2017,"syr","pry","directed",248955.7,110040
2017,"tgo","pry","directed",0,113741.29
2017,"tha","pry","directed",36151123.72,12441265
2017,"tkm","pry","directed",0,56056
2017,"tto","pry","directed",0,678336
2017,"tun","pry","directed",928542.39,67368130.95
2017,"tur","pry","directed",37111235.76,289567103.9
2017,"tza","pry","directed",879120,0
2017,"ukr","pry","directed",490944.93,27014.92
2017,"ury","pry","directed",124818224,219520478.7
2017,"usa","pry","directed",1023833876,126628203.3
2017,"ven","pry","directed",4055287.73,2609070
2017,"vgb","pry","directed",133149.31,0
2017,"vnm","pry","directed",61290420.45,86495735
2017,"wsm","pry","directed",1933,0
2017,"zaf","pry","directed",11154305.11,3168968.22
2017,"zmb","pry","directed",0,170459.7
2017,"zwe","pry","directed",4093108,223984
2017,"arg","pse","directed",1882689,69954.9
2017,"arm","pse","directed",0,213111
2017,"aut","pse","directed",4090750,166920.59
2017,"aze","pse","directed",58101,125304.96
2017,"bgr","pse","directed",859957,1875
2017,"bih","pse","directed",19420,0
2017,"blr","pse","directed",0,6540400
2017,"bmu","pse","directed",0,15583
2017,"bol","pse","directed",0,21509
2017,"bra","pse","directed",27339330,275662.7
2017,"che","pse","directed",29210241,350012.08
2017,"chn","pse","directed",68922682,115449
2017,"col","pse","directed",193816,6109.19
2017,"cyp","pse","directed",3450,6576
2017,"cze","pse","directed",12930913,17402.13
2017,"deu","pse","directed",97661575,1071684.57
2017,"dnk","pse","directed",3839875,191590.99
2017,"dom","pse","directed",53594,7256
2017,"dza","pse","directed",0,1906000
2017,"egy","pse","directed",136010935,70686.51
2017,"esp","pse","directed",25565881,302645.48
2017,"fin","pse","directed",963786,13768
2017,"fra","pse","directed",14648565,3157371.86
2017,"gbr","pse","directed",7203674,4392238.14
2017,"geo","pse","directed",76600,0
2017,"grc","pse","directed",996672,44253
2017,"hnd","pse","directed",0,17087.25
2017,"hun","pse","directed",1476665,0
2017,"idn","pse","directed",2051977,333125.74
2017,"irl","pse","directed",8554515,0
2017,"ita","pse","directed",25588709,896445.69
2017,"jor","pse","directed",149926234,49128555.35
2017,"jpn","pse","directed",2137963,483297.32
2017,"kaz","pse","directed",0,76969.94
2017,"kor","pse","directed",102161690,1755973.21
2017,"kwt","pse","directed",290224,5273502.28
2017,"ltu","pse","directed",934503,0
2017,"lva","pse","directed",91486,0
2017,"mex","pse","directed",0,3473
2017,"mkd","pse","directed",352131,0
2017,"mli","pse","directed",0,2631
2017,"mys","pse","directed",1712996,633838.73
2017,"nic","pse","directed",0,6841
2017,"nld","pse","directed",24722828,1011812.83
2017,"nor","pse","directed",0,215745.31
2017,"nzl","pse","directed",5634,0
2017,"omn","pse","directed",4712193,147788.76
2017,"pol","pse","directed",12380295,2019385
2017,"prt","pse","directed",1569523,188713.75
2017,"pry","pse","directed",350363,0
2017,"rou","pse","directed",2612538,12345.04
2017,"rus","pse","directed",2664183,370206.99
2017,"srb","pse","directed",2025751,0
2017,"svk","pse","directed",18582953,50515
2017,"svn","pse","directed",504263,0
2017,"swe","pse","directed",20674731,323074.94
2017,"tun","pse","directed",385328,0
2017,"tur","pse","directed",87372341,4869301.18
2017,"ukr","pse","directed",21879258,54989.28
2017,"usa","pse","directed",2135925,5035023.41
2017,"zaf","pse","directed",40522,0
2017,"atg","pyf","directed",254943,0
2017,"aus","pyf","directed",35871262,686458.91
2017,"aut","pyf","directed",1058545,241795
2017,"bgr","pyf","directed",3882,0
2017,"bih","pyf","directed",1211,7100.32
2017,"bol","pyf","directed",0,1031
2017,"bra","pyf","directed",805979,2534
2017,"can","pyf","directed",4614545,429963
2017,"che","pyf","directed",1976055,1454767.93
2017,"chl","pyf","directed",928190,2227.22
2017,"chn","pyf","directed",61639101,5311945.37
2017,"col","pyf","directed",28452,21979.73
2017,"cyp","pyf","directed",65514,0
2017,"cze","pyf","directed",425790,45503
2017,"deu","pyf","directed",29170448,3035024.26
2017,"dnk","pyf","directed",2639886,249368
2017,"dom","pyf","directed",0,2404
2017,"ecu","pyf","directed",23738,0
2017,"esp","pyf","directed",17353820,553091.1
2017,"fin","pyf","directed",692864,26151
2017,"fji","pyf","directed",6074768,6175
2017,"fra","pyf","directed",628828135,18390384.67
2017,"gbr","pyf","directed",9105935,300881.7
2017,"geo","pyf","directed",0,2695
2017,"gha","pyf","directed",0,36226
2017,"grc","pyf","directed",250516,523386.07
2017,"guy","pyf","directed",196176,0
2017,"hun","pyf","directed",2110114,0
2017,"idn","pyf","directed",7851863,98132.91
2017,"ind","pyf","directed",6655284,58664.39
2017,"irl","pyf","directed",1131270,24086
2017,"isl","pyf","directed",3986,26143.42
2017,"isr","pyf","directed",11000,0
2017,"ita","pyf","directed",24705841,3291718.24
2017,"jpn","pyf","directed",18863119,93677396.31
2017,"kor","pyf","directed",117649376,134083.84
2017,"lka","pyf","directed",415487,0
2017,"ltu","pyf","directed",49136,5458
2017,"lva","pyf","directed",61843,0
2017,"mdg","pyf","directed",110640,175889.52
2017,"mex","pyf","directed",481269,12189
2017,"mne","pyf","directed",0,2575
2017,"mus","pyf","directed",5110,21613
2017,"mys","pyf","directed",32214098,0
2017,"nld","pyf","directed",18645912,164943.82
2017,"nor","pyf","directed",524833,170387
2017,"nzl","pyf","directed",94698338,1700834.16
2017,"per","pyf","directed",58000,0
2017,"phl","pyf","directed",418073,12044
2017,"pol","pyf","directed",1175307,84284.35
2017,"prt","pyf","directed",2138104,0
2017,"rou","pyf","directed",4789186,0
2017,"sgp","pyf","directed",56987003,1306401.72
2017,"slv","pyf","directed",1097,0
2017,"srb","pyf","directed",130956,0
2017,"svk","pyf","directed",211920,0
2017,"svn","pyf","directed",692501,0
2017,"swe","pyf","directed",1209157,269888
2017,"tun","pyf","directed",465186,10862.44
2017,"tur","pyf","directed",3396643,50155
2017,"ukr","pyf","directed",93140,0
2017,"ury","pyf","directed",7331685,0
2017,"usa","pyf","directed",85974263,16719727.65
2017,"wsm","pyf","directed",2769,0
2017,"zaf","pyf","directed",1109884,0
2017,"alb","qat","directed",0,1307623.64
2017,"arg","qat","directed",19591791,411477484.5
2017,"arm","qat","directed",1335974,497043.97
2017,"aus","qat","directed",345649630,217620359.2
2017,"aut","qat","directed",114612900,24199592.99
2017,"aze","qat","directed",4637096,14458
2017,"bdi","qat","directed",0,505314.79
2017,"bgr","qat","directed",12877236,1854523.39
2017,"bih","qat","directed",646581,2552487.45
2017,"blr","qat","directed",1523600,4453767.37
2017,"bmu","qat","directed",0,4947
2017,"bol","qat","directed",0,8238
2017,"bra","qat","directed",420181190,405042852
2017,"brn","qat","directed",169784,6567
2017,"can","qat","directed",60420928,12351467.9
2017,"che","qat","directed",684112086,132157663.7
2017,"chl","qat","directed",7546762,13281824.98
2017,"chn","qat","directed",1667930494,5926122666
2017,"cmr","qat","directed",216774,2928676.03
2017,"cog","qat","directed",7030,170806.75
2017,"col","qat","directed",965131,5649454.81
2017,"cpv","qat","directed",0,47768.12
2017,"cyp","qat","directed",8146775,1187418.82
2017,"cze","qat","directed",113889887,13808126.9
2017,"deu","qat","directed",2007650199,210656733.3
2017,"dnk","qat","directed",84357284,123483062.9
2017,"dom","qat","directed",0,196929.05
2017,"dza","qat","directed",3301349,46697227
2017,"ecu","qat","directed",7564035,1405295.24
2017,"egy","qat","directed",289574790,1248717721
2017,"esp","qat","directed",463524496,784821211.8
2017,"est","qat","directed",1023581,218571.59
2017,"fin","qat","directed",28742478,42503731.07
2017,"fji","qat","directed",229691,783659.27
2017,"fra","qat","directed",2232433772,684065890.9
